0.000000	0.092188	0.028438
1.000000	-0.250000	-0.615000
2.000000	0.183125	0.345156
3.000000	0.490312	-0.095000
4.000000	0.424063	0.457500
5.000000	-0.000625	-0.220625
6.000000	0.382812	0.254531
7.000000	-0.395625	0.211563
8.000000	-0.309063	0.283281
9.000000	0.206875	-0.094063
10.000000	0.148125	0.108594
11.000000	0.271250	-0.087344
12.000000	-0.106875	0.364844
13.000000	-0.438750	0.067344
14.000000	-0.267813	-0.408750
15.000000	-0.093438	0.375156
16.000000	0.415000	-0.390469
17.000000	-0.087188	-0.076875
18.000000	-0.227813	-0.165469
19.000000	0.177813	-0.279688
20.000000	0.215313	0.124063
21.000000	0.335625	0.095156
22.000000	-0.005625	-0.339062
23.000000	-0.075938	-0.152500
24.000000	0.539375	-0.087500
25.000000	-0.396250	-0.062344
26.000000	0.291563	-0.316719
27.000000	0.662188	0.163438
28.000000	-0.054687	-0.099375
29.000000	0.093750	-0.189844
30.000000	-0.176875	-0.067656
31.000000	-0.039375	-0.076406
32.000000	-0.219375	0.040625
33.000000	-0.401250	0.162812
34.000000	0.242813	0.375156
35.000000	-0.363438	-0.222812
36.000000	-0.598438	-0.055469
37.000000	0.180625	0.223750
38.000000	-0.056563	-0.138750
39.000000	-0.124688	0.075469
40.000000	-0.338750	-0.010937
41.000000	0.122813	-0.499688
42.000000	0.133438	0.223594
43.000000	0.242813	-0.215781
44.000000	-0.809375	-0.146563
45.000000	-0.111563	-0.185938
46.000000	-0.146563	0.039531
47.000000	-0.361563	0.035625
48.000000	-0.053750	-0.270781
49.000000	0.351562	-0.181094
50.000000	-0.090938	0.062187
51.000000	0.122500	-0.101094
52.000000	-0.462188	-0.040313
53.000000	0.238750	0.390000
54.000000	0.068125	-0.002656
55.000000	0.316563	-0.439063
56.000000	-0.300625	-0.224531
57.000000	-0.523125	-0.304531
58.000000	0.508437	-0.300625
59.000000	-0.379688	-0.312500
60.000000	-0.033750	0.077813
61.000000	-0.316250	0.041094
62.000000	-0.103438	0.093438
63.000000	-0.480313	0.233906
64.000000	0.830313	-0.198281
65.000000	-0.812500	-0.180938
66.000000	0.388125	-0.381875
67.000000	0.016250	0.494844
68.000000	0.196875	0.262813
69.000000	0.025313	0.060625
70.000000	-0.072188	0.483594
71.000000	0.282813	-0.221562
72.000000	-0.107500	-0.009219
73.000000	-0.431250	0.209531
74.000000	0.318125	-0.049219
75.000000	0.127500	0.237813
76.000000	0.092813	-0.339844
77.000000	-0.332813	-0.105938
78.000000	-0.229375	0.043750
79.000000	0.033750	-0.001719
80.000000	0.174687	0.056875
81.000000	-0.037812	-0.002812
82.000000	-0.193750	-0.053594
83.000000	-0.363438	0.128750
84.000000	-0.140625	0.128438
85.000000	-0.368125	0.747500
86.000000	-0.285000	-0.075156
87.000000	0.205000	-0.415781
88.000000	0.093125	0.045000
89.000000	0.123750	-0.079844
90.000000	-0.259063	0.012969
91.000000	0.239375	-0.103906
92.000000	-0.235937	-0.043281
93.000000	-0.160938	-0.116562
94.000000	0.746875	0.297500
95.000000	-0.040625	0.060156
96.000000	-0.021250	-0.099375
97.000000	-0.041563	0.847969
98.000000	0.195000	-0.011719
99.000000	-0.266875	0.139844
100.000000	-0.133125	-0.095781
101.000000	-0.712187	-0.093594
102.000000	0.546250	0.103594
103.000000	0.187812	0.427500
104.000000	-0.057813	-0.354375
105.000000	-0.129688	0.193438
106.000000	-0.030000	0.239219
107.000000	0.276875	0.094063
108.000000	-0.040313	0.335781
109.000000	0.065937	-0.064531
110.000000	0.161875	-0.026094
111.000000	0.088438	0.568750
112.000000	-0.041875	0.159688
113.000000	0.186250	0.030781
114.000000	0.300000	0.219531
115.000000	-0.214063	0.270937
116.000000	-0.149688	0.073281
117.000000	-0.104375	-0.393125
118.000000	-0.270000	-0.186719
119.000000	0.170313	0.071094
120.000000	-0.238437	-0.120469
121.000000	0.428750	0.012344
122.000000	-0.340000	0.277656
123.000000	0.805000	0.051563
124.000000	0.403438	0.577187
125.000000	0.004375	-0.260781
126.000000	-0.404688	0.487656
127.000000	-0.133438	-0.131094
128.000000	0.133438	0.205469
129.000000	0.218438	-0.204531
130.000000	-0.124063	-0.058281
131.000000	-0.026875	0.124844
132.000000	0.677813	0.178437
133.000000	-0.009687	-0.158906
134.000000	0.205937	-0.079063
135.000000	-0.777500	-0.043906
136.000000	0.374688	0.468594
137.000000	0.071250	0.307812
138.000000	-0.018125	-0.088594
139.000000	-0.026562	0.096719
140.000000	-0.268125	-0.056250
141.000000	0.975938	0.264531
142.000000	-0.025000	0.478594
143.000000	0.383125	-0.540000
144.000000	-0.391250	0.163125
145.000000	-0.341562	0.104688
146.000000	0.152812	0.033125
147.000000	-0.241250	-0.368125
148.000000	0.273125	-0.192812
149.000000	0.087188	-0.116875
150.000000	-0.151562	-0.000312
151.000000	0.147187	-0.133906
152.000000	-0.157812	0.121094
153.000000	0.138750	-0.197656
154.000000	-0.350313	-0.184844
155.000000	-0.253125	-0.164062
156.000000	-0.235313	0.007344
157.000000	0.477813	-0.326406
158.000000	0.225938	-0.289531
159.000000	-0.067187	-0.104844
160.000000	-0.066562	-0.212656
161.000000	0.240625	-0.574844
162.000000	-0.161250	-0.353125
163.000000	0.269375	-0.140937
164.000000	-0.285625	0.064687
165.000000	0.304375	0.027969
166.000000	0.335313	0.084531
167.000000	-0.188438	0.087969
168.000000	0.159375	0.117813
169.000000	0.020938	-0.277188
170.000000	0.114687	0.041875
171.000000	0.010937	0.278906
172.000000	0.259063	0.262969
173.000000	0.150938	0.154219
174.000000	0.007812	0.413438
175.000000	0.525625	0.001875
176.000000	-0.002500	0.218594
177.000000	-0.406562	-0.210625
178.000000	-0.375000	-0.100000
179.000000	0.577187	0.262500
180.000000	0.079063	-0.155469
181.000000	0.190625	0.029375
182.000000	0.369063	-0.019375
183.000000	0.251563	-0.134688
184.000000	-0.063750	0.019375
185.000000	-0.126250	-0.134063
186.000000	0.150000	-0.081875
187.000000	-0.198125	0.263906
188.000000	0.260625	-0.161719
189.000000	-0.234063	-0.104844
190.000000	-0.011250	-0.110469
191.000000	0.054687	-0.209063
192.000000	0.230313	-0.476562
193.000000	0.258125	0.265313
194.000000	-0.430312	-0.116406
195.000000	0.255312	-0.059844
196.000000	0.035313	0.472969
197.000000	0.150938	0.385156
198.000000	0.150000	-0.297656
199.000000	0.103125	-0.170781
200.000000	-0.482813	0.066094
201.000000	0.512188	0.293438
202.000000	-0.174063	-0.127656
203.000000	0.075313	0.016406
204.000000	0.124688	0.183750
205.000000	-0.331875	0.289687
206.000000	-0.128438	-0.099531
207.000000	0.181875	0.010000
208.000000	-0.010000	0.034688
209.000000	0.086875	-0.072969
210.000000	0.717812	0.114844
211.000000	-0.467500	0.439531
212.000000	-0.646563	0.010313
213.000000	0.110313	0.459219
214.000000	0.139687	-0.024688
215.000000	-0.384063	-0.145781
216.000000	0.102813	0.170625
217.000000	0.309375	-0.001094
218.000000	0.040938	0.404062
219.000000	0.461875	-0.042969
220.000000	0.622812	-0.341719
221.000000	-0.453125	-0.294219
222.000000	0.272188	0.200469
223.000000	-0.475000	0.066562
224.000000	0.010937	-0.290781
225.000000	-0.251563	-0.065156
226.000000	-0.039062	0.313437
227.000000	0.108438	-0.134219
228.000000	0.280000	0.214688
229.000000	0.099687	0.038281
230.000000	0.235625	0.040313
231.000000	-0.039375	0.487812
232.000000	-0.030000	0.121406
233.000000	0.168125	-0.258750
234.000000	-0.166563	-0.141250
235.000000	0.345313	0.284062
236.000000	-0.065625	-0.258125
237.000000	-0.015312	-0.186562
238.000000	0.219062	0.410625
239.000000	0.443750	0.110000
240.000000	-0.719063	0.037031
241.000000	0.307500	-0.316406
242.000000	0.435000	-0.201250
243.000000	0.155938	0.765781
244.000000	-0.114375	-0.016719
245.000000	-0.076875	-0.035156
246.000000	0.078750	-0.203594
247.000000	0.366875	-0.021719
248.000000	0.244063	0.186250
249.000000	0.220938	-0.110625
250.000000	-0.160312	-0.511563
251.000000	-0.264062	0.014063
252.000000	0.928438	0.031719
253.000000	-0.462813	-0.324844
254.000000	0.048750	-0.322969
255.000000	0.072500	-0.028594
256.000000	0.005938	-0.060156
257.000000	0.091250	0.075469
258.000000	0.025625	-0.094531
259.000000	0.367187	0.307969
260.000000	0.615938	0.112187
261.000000	-0.221562	-0.286094
262.000000	0.375938	0.077500
263.000000	-0.639687	0.192969
264.000000	-0.147813	0.100156
265.000000	0.123438	0.112656
266.000000	0.084062	0.338438
267.000000	-0.296875	0.258594
268.000000	-0.020625	-0.465156
269.000000	-0.193750	-0.173906
270.000000	0.034688	-0.359375
271.000000	-0.120938	-0.016250
272.000000	-0.289062	0.223125
273.000000	0.322813	0.255625
274.000000	0.033438	0.099531
275.000000	0.222812	0.029844
276.000000	-0.110625	-0.327500
277.000000	-0.089688	0.301875
278.000000	0.019688	0.232813
279.000000	-0.158125	0.151719
280.000000	-0.219062	-0.284844
281.000000	0.349062	0.062656
282.000000	0.192500	0.110313
283.000000	-0.185312	0.178594
284.000000	-0.011250	-0.111719
285.000000	0.249062	0.029688
286.000000	-0.062813	0.088281
287.000000	0.011250	-0.045625
288.000000	-0.313125	-0.078594
289.000000	-0.570000	0.255781
290.000000	0.517813	0.251406
291.000000	-0.024688	0.098281
292.000000	-0.095000	-0.288281
293.000000	0.173125	-0.277969
294.000000	0.126875	0.305781
